Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
0,Mega Minion,0.6363636363636364,0.4968803176403857,0.037962348330649494
105,Zap,0.5492227979274611,0.4979973297730307,0.1709557134676423
2,Arrows,0.5456521739130434,0.4992977528089887,0.18678917213158078
4,Flying Machine,0.6382978723404256,0.4915623298856831,0.2118531048544961
59,Skeleton Army,0.5473684210526316,0.4946841776110068,0.2404623556080746
89,Freeze,0.5398457583547558,0.4956521739130435,0.2509688517502578
19,Goblin Hut,0.6101694915254238,0.4915068493150685,0.2668066685697045
88,Mega Knight,0.5458333333333333,0.49330900243309,0.2729841878842756
49,Ice Wizard,0.5602836879432624,0.4922547332185886,0.2831779070035704
73,Balloon,0.5407166123778502,0.4939759036144578,0.2937416523950297
74,Graveyard,0.5434782608695652,0.4917647058823529,0.3478261833139509
57,Tornado,0.5286458333333334,0.4926666666666666,0.34803998791847424
90,Poison,0.5652173913043478,0.4910714285714285,0.37563847320635546
52,Electro Wizard,0.5247747747747747,0.4923611111111111,0.38285685830180693
83,Musketeer,0.549618320610687,0.491158014831717,0.3867350190612183
42,Fire Spirit,0.5714285714285714,0.490868843386829,0.4193627772824198
9,Lumberjack,0.5276872964169381,0.4914394419784401,0.4195002846719794
99,Princess,0.5460526315789473,0.4913394919168591,0.4216387851283313
79,Tombstone,0.5609756097560976,0.490566037735849,0.4343324011392873
93,Tesla,0.5454545454545454,0.4906409529211571,0.44022634197845456
26,Night Witch,0.6129032258064516,0.4900161899622234,0.4442571053784295
96,Knight,0.5359477124183006,0.4904679376083189,0.4925687771030244
81,Battle Healer,0.6666666666666666,0.4898177920685959,0.49979203946413897
55,The Log,0.5123595505617977,0.4885337039610841,0.502601863941477
8,Royal Giant,0.5391304347826087,0.4901074053137366,0.5095073756979986
104,Elite Barbarians,0.5258620689655172,0.4903147699757869,0.5156726454921734
66,Royal Ghost,0.5777777777777777,0.4899401848830886,0.5264339765205485
78,Royal Hogs,0.5660377358490566,0.4898962315674495,0.5594172125815411
45,Skeleton Barrel,0.5614035087719298,0.4898741105637657,0.573617776140981
60,Mirror,0.5377358490566038,0.4898762654668167,0.5825509241301986
62,Mini P.E.K.K.A,0.5125448028673835,0.4884735202492212,0.6114529869535041
17,Minion Horde,0.5208333333333334,0.4890804597701149,0.6373437723014242
25,Hog Rider,0.5010224948875256,0.4845878136200717,0.6543578045831759
23,Barbarian Barrel,0.5138339920948617,0.4886572654812998,0.6566394242023967
10,Executioner,0.5182926829268293,0.488953488372093,0.6586814742596254
72,Goblin Barrel,0.5130890052356021,0.4884819846426462,0.6823080627634116
103,Lightning,0.5263157894736842,0.4892655367231638,0.6910571263140519
13,Fireball,0.5045317220543807,0.4867997424339987,0.6975150973185358
50,Goblin Gang,0.5141509433962265,0.4886363636363636,0.6976322424758128
20,Electro Dragon,0.525,0.4892290249433106,0.6984955322681685
36,Mighty Miner,0.6428571428571429,0.4893048128342246,0.7035671018979673
39,Royal Recruits,0.6,0.489031567683253,0.7152491865522348
76,Baby Dragon,0.5057034220532319,0.4873534855027761,0.7272194454100044
37,Goblin Cage,0.6,0.4892703862660944,0.7511863074565595
27,Wizard,0.4985835694050991,0.4853037230568256,0.7633172920304309
61,Furnace,0.52,0.4887892376681614,0.7772865686501679
101,Inferno Dragon,0.4962779156327543,0.4841323430114787,0.7780634992796387
82,Dart Goblin,0.5023474178403756,0.4871334530221424,0.846325300963001
67,Ice Spirit,0.5230769230769231,0.4887300714678395,0.8607399102825639
54,Prince,0.5135135135135135,0.4883977900552486,0.8694170607412391
18,Miner,0.5098039215686274,0.4882154882154882,0.8886378608950078
29,Minions,0.4969325153374233,0.4869262056943637,0.9117840482265483
85,Archers,0.4896551724137931,0.4864864864864865,1.0
84,Barbarian Hut,1.0,0.4885820499203399,1.0
87,Clone,0.5,0.4881974248927038,1.0
91,Three Musketeers,0.5,0.4882854100106496,1.0
80,Skeleton Dragons,0.5625,0.4887580299785867,1.0
3,Rascals,0.5555555555555556,0.4887459807073955,1.0
11,Phoenix,0.4936708860759494,0.4875346260387811,1.0
21,Fisherman,0.5333333333333333,0.4886731391585761,1.0
34,Wall Breakers,0.52,0.4884346422807961,1.0
35,Barbarians,0.4918032786885246,0.4876577070762479,1.0
47,Electro Giant,0.5,0.487736900780379,1.0
56,P.E.K.K.A,0.5,0.4876265466816648,1.0
63,Giant Snowball,0.5,0.4881720430107527,1.0
64,Battle Ram,0.5294117647058824,0.4884841992501339,1.0
71,Rage,0.4938271604938271,0.4875207986688852,1.0
38,Mother Witch,0.5294117647058824,0.4886486486486486,1.0
107,X-Bow,0.5,0.4882478632478632,1.0
