Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
42,Fire Spirit,0.6258992805755396,0.498713329902213,0.0036494462406158
58,Firecracker,0.5343800757985923,0.5029824278574883,0.06052081996889208
25,Hog Rider,0.5302218821729151,0.5062545989698307,0.08614496953522728
29,Minions,0.5562770562770563,0.4974960463890353,0.08667860370202338
45,Skeleton Barrel,0.5636363636363636,0.4964630225080386,0.1463506915757557
96,Knight,0.5241614553723707,0.4996026068987442,0.15659230693038595
105,Zap,0.5253246753246753,0.4990783410138248,0.15975663962743336
13,Fireball,0.5156375300721732,0.4989200863930885,0.24557269357523684
67,Ice Spirit,0.5188739603326935,0.4976106058270387,0.252274581806594
62,Mini P.E.K.K.A,0.5206896551724138,0.4969521044992743,0.2621684197421777
16,Skeletons,0.5167824074074074,0.4974691553305916,0.2762526509973574
12,Valkyrie,0.5134076529075022,0.4998943140984992,0.2800552968620502
88,Mega Knight,0.514946418499718,0.4970527321969094,0.2977620110584599
0,Mega Minion,0.5789473684210527,0.4952859836580767,0.30847116202598607
48,Earthquake,0.5328083989501312,0.4957621593428087,0.3460526707846875
82,Dart Goblin,0.5178173719376392,0.4959451901565995,0.36985473105794575
83,Musketeer,0.5233644859813084,0.4956753160345974,0.3919233620878779
55,The Log,0.5207704803898816,0.5118952151831061,0.4251282766981713
11,Phoenix,0.5666666666666667,0.4951005025125628,0.4550527675207451
41,Giant,0.5638297872340425,0.4950980392156863,0.46489201600577146
74,Graveyard,0.5714285714285714,0.4949292600475773,0.47514214139630007
9,Lumberjack,0.5205761316872428,0.4953728186144897,0.480346139763538
15,Dark Prince,0.5232273838630807,0.4953540112550713,0.4842912112556387
50,Goblin Gang,0.5116495806150979,0.4953418374659595,0.489696372483741
93,Bowler,0.5454545454545454,0.4950182872997856,0.5199815327023583
40,Cannon Cart,0.5869565217391305,0.4948775612193903,0.5303188790686326
64,Battle Ram,0.58,0.494875,0.5474651540838549
104,Elite Barbarians,0.5112219451371571,0.4950331125827814,0.5489974841353841
106,Goblin Giant,0.625,0.4947670072265138,0.561214940972018
34,Wall Breakers,0.5218855218855218,0.4950341803172965,0.5656238337464554
52,Electro Wizard,0.5067300079176563,0.4946220716074849,0.577451444139776
90,Poison,0.5247933884297521,0.4950051229508196,0.5853608594865326
49,Ice Wizard,0.5209790209790209,0.4949768160741886,0.6157928067318215
2,Arrows,0.503001200480192,0.4937343358395989,0.6276242554453328
56,P.E.K.K.A,0.507959479015919,0.494632422883544,0.6669079261563817
37,Goblin Cage,0.6363636363636364,0.4945888792138325,0.6699214098594903
68,Giant Skeleton,0.5121951219512195,0.4946904946904947,0.6962099848784524
47,Electro Giant,0.513595166163142,0.4947532063738826,0.6975150973185358
85,Archers,0.5023562676720076,0.4939190155959365,0.7283385593448886
72,Goblin Barrel,0.4991433466590519,0.49261787585331,0.7353813060988752
70,Bats,0.5040462427745664,0.4942240779401531,0.7364236201683434
99,Princess,0.5021645021645021,0.4939657591916924,0.7446721335686477
57,Tornado,0.507177033492823,0.4944968553459119,0.7820207793954836
5,Zappies,0.5483870967741935,0.4945753834642724,0.7996724978929313
24,Bomber,0.5088967971530249,0.4945295404814004,0.8001937770998697
51,Elixir Collector,0.5454545454545454,0.494574030185855,0.8057069268510371
36,Mighty Miner,0.5370370370370371,0.4946223111555778,0.8472861693671114
10,Executioner,0.5019305019305019,0.4941582580987785,0.852121432376709
103,Lightning,0.5037593984962406,0.4943473792394656,0.8623187751710124
73,Balloon,0.4979536152796726,0.4936449364493644,0.9167933276115888
100,Ice Golem,0.5020746887966805,0.4943014470482776,0.927414492987584
54,Prince,0.5014492753623189,0.4942245295262816,0.9393084978602673
1,Witch,0.4944547134935305,0.4926808266360505,0.9657039592416933
3,Rascals,0.5116279069767442,0.4944423629324341,1.0
39,Royal Recruits,0.5,0.4943764058985254,1.0
97,Sparky,0.5,0.4942528735632184,1.0
14,Goblins,0.4968152866242038,0.4942353984543266,1.0
21,Fisherman,0.5,0.4943862275449102,1.0
35,Barbarians,0.5,0.4943721860930465,1.0
26,Night Witch,0.5185185185185185,0.4944972486243121,1.0
