Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
50,Goblin Gang,0.5409836065573771,0.4962823910482921,1.102157268648179e-05
71,Goblin Barrel,0.5254627313656829,0.497891443341042,9.978365255600278e-05
96,Knight,0.5302445302445302,0.4948701567138938,0.0002485426828142355
99,Princess,0.5245019630652901,0.4947360057208692,0.0005022177580251575
87,Mega Knight,0.5185002466699556,0.4936925647451963,0.0016815359517750985
58,Skeleton Army,0.5151223038920352,0.4926102151669544,0.003882675205695949
13,Fireball,0.5135709818636648,0.4919968403109799,0.006837936330678866
93,Tesla,0.5207704803898816,0.4923753559969718,0.009132480490743146
98,Inferno Tower,0.5187421907538525,0.4922557439624165,0.0101234100435415
12,Valkyrie,0.5087556654305727,0.4903312444046553,0.010622477742898352
45,Skeleton Barrel,0.549800796812749,0.4919147017136966,0.010888298754122094
81,Dart Goblin,0.5199390398780798,0.4920849489523674,0.01401367091992138
105,Zap,0.5184349134687735,0.4918926624140265,0.018681795410122194
25,Hog Rider,0.5059104106180008,0.4891090876629173,0.02041910510916199
57,Firecracker,0.5166545100899587,0.4916771075711473,0.024492338817643542
32,Bandit,0.5255298651252408,0.4917256105698652,0.032194967996691706
33,Rocket,0.5176300578034682,0.491604869175878,0.0323660151999786
42,Fire Spirit,0.5333333333333333,0.4916119383575005,0.03684157635469162
10,Executioner,0.5251336898395722,0.4915832725826761,0.042570916406133634
55,P.E.K.K.A,0.5200467107824056,0.4915363479086808,0.044529716788427626
15,Dark Prince,0.527060270602706,0.4915521661955164,0.045563187365690365
66,Ice Spirit,0.507303712720633,0.4900690846286701,0.05072189865024533
84,Archers,0.5172774869109947,0.4913819689545283,0.053753002965824866
43,Hunter,0.5507518796992481,0.4913060032999111,0.05712420289421882
29,Minions,0.522403795466526,0.4914264866836921,0.05964174373471783
14,Goblins,0.5231065468549422,0.4913086257789439,0.07912559702259454
61,Mini P.E.K.K.A,0.5072152886115444,0.4901931649331352,0.08943166130322555
16,Skeletons,0.5062753036437248,0.4900398406374502,0.11193024475639077
34,Wall Breakers,0.5173010380622838,0.4910602361944975,0.12643064028639464
27,Wizard,0.5033545790003354,0.4892279383577398,0.1284535026592855
48,Earthquake,0.5273132664437012,0.491123880453276,0.14317792001573226
104,Elite Barbarians,0.5080691642651297,0.4904471971446567,0.14973658745083956
52,Electro Wizard,0.5012882447665057,0.488660113011843,0.16699756916915065
82,Musketeer,0.5045913682277319,0.4898526650296114,0.17703150286001315
54,Prince,0.5101955888472742,0.4906729634002361,0.1844832408433554
23,Barbarian Barrel,0.5527426160337553,0.4909308100971362,0.19801449673386495
3,Rascals,0.5461254612546126,0.4909211064606476,0.22877413465046853
9,Lumberjack,0.509009009009009,0.4905853594080338,0.2828899794477885
1,Witch,0.4979395604395604,0.4880643685173886,0.2907923613084912
56,Tornado,0.510932944606414,0.4906767505541791,0.30260371633652716
75,Baby Dragon,0.5028553299492385,0.4898947951273533,0.3136406363838512
73,Graveyard,0.5340136054421769,0.4908358002141462,0.32216239945395564
44,Electro Spirit,0.5127970749542962,0.4907281772953414,0.325402954983417
28,Cannon,0.4996427720885925,0.4891378505511867,0.34798369134847396
60,Furnace,0.5144356955380578,0.490730678258646,0.38378233722760424
51,Elixir Collector,0.5433526011560693,0.4907921568627451,0.389412592665595
106,Goblin Giant,0.5568181818181818,0.490738423028786,0.4505140720810159
41,Giant,0.5151515151515151,0.4907043147208121,0.4601736939449246
78,Tombstone,0.5110132158590308,0.490643032486371,0.48111714302211495
85,Magic Archer,0.501454898157129,0.4900620289468418,0.49322692781809796
74,Bomb Tower,0.508301404853129,0.4905805213497521,0.5111688023135166
19,Goblin Hut,0.5096463022508039,0.4906128683255902,0.5327899582520015
92,Bowler,0.5123595505617977,0.4906496218713413,0.5462673010419701
17,Minion Horde,0.5008365867261573,0.4901008097835068,0.5477107685337314
59,Mirror,0.5031595576619273,0.4903515041257878,0.5510360288135103
47,Electro Giant,0.5065243179122183,0.4905303637237622,0.5588847226383395
40,Cannon Cart,0.5209302325581395,0.490685766343103,0.5627805304893766
89,Poison,0.502435064935065,0.4903296988577362,0.5726921166035149
36,Mighty Miner,0.5070422535211268,0.4905600305644879,0.5758498839489214
11,Phoenix,0.5058139534883721,0.4905293367346939,0.5897702541246232
107,X-Bow,0.5029585798816568,0.490397628407553,0.5940672166426346
69,Bats,0.4947889525794685,0.4886210563629918,0.5995063468639948
24,Bomber,0.5039817974971559,0.4904552600340081,0.5997840228696373
53,Golden Knight,0.5038084874863983,0.4904429952777153,0.6078364625611876
72,Balloon,0.4959349593495935,0.4897857828692514,0.7419471616356568
49,Ice Wizard,0.4975961538461538,0.4901298701298701,0.748756505524636
0,Mega Minion,0.5,0.4904182848411536,0.7788326966577905
5,Zappies,0.5050505050505051,0.4905808477237048,0.8406906557104328
103,Lightning,0.4969097651421508,0.4902845801722206,0.8423412825253128
37,Goblin Cage,0.5045045045045045,0.4905737447370075,0.8494395843325749
2,Arrows,0.4916727009413468,0.4889366933005531,0.8505619703307028
31,Lava Hound,0.5138888888888888,0.4906179634726044,0.8676323347781927
67,Giant Skeleton,0.4934426229508197,0.4899766446087972,0.9033086575547156
8,Royal Giant,0.4929859719438877,0.4900805152979066,0.9286485632123574
7,Guards,0.4927659574468085,0.4899750591131409,0.9342287178598085
22,Ram Rider,0.4921552436003303,0.4899309271329896,0.9352102136935705
70,Rage,0.4915750915750915,0.489815207117948,0.9694609512211689
63,Battle Ram,0.4946236559139785,0.4904781390663855,1.0
76,Heal Spirit,0.5,0.4905790297339593,1.0
90,Three Musketeers,0.5,0.4905766702147642,1.0
