Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
0,Mega Minion,0.6194331983805668,0.5106382978723404,0.018300784247618593
106,Goblin Giant,0.6571428571428571,0.5060784994789858,0.33187776554503934
84,Archers,0.5408163265306123,0.5084243658581744,0.390808829734697
37,Goblin Cage,0.5443548387096774,0.5073038773669973,0.47188816363939
21,Fisherman,0.5657894736842105,0.5060346335490642,0.5155019891673376
41,Giant,0.5470085470085471,0.5061663143058492,0.6005112891326647
38,Mother Witch,0.5360824742268041,0.5065190212537953,0.6113795106572539
92,Bowler,0.5286458333333334,0.5074875207986689,0.6131953633552145
9,Lumberjack,0.522867737948084,0.5096308186195827,0.6188590712973518
75,Baby Dragon,0.5226130653266332,0.5108378491037933,0.6217011005020553
104,Elite Barbarians,0.5265588914549654,0.5076492537313433,0.6340565076785798
14,Goblins,0.527972027972028,0.5068095151625204,0.6756716262681015
98,Inferno Tower,0.5241635687732342,0.5065170166545981,0.7300514304777815
26,Night Witch,0.5244755244755245,0.5066279280915199,0.7378796562908079
49,Ice Wizard,0.5172890733056709,0.508284023668639,0.7522538692528182
78,Tombstone,0.5160714285714286,0.5073571565067839,0.8110201643779954
102,Goblin Drill,0.5471698113207547,0.5055749128919861,0.8457302788673149
103,Lightning,0.5132450331125827,0.5084919173316963,0.8878804872731098
57,Firecracker,0.5130260521042084,0.5068001511144692,0.8992227874080925
29,Minions,0.5148936170212766,0.5059373875494783,0.9264803379939219
97,Sparky,0.5068119891008175,0.5058975304091412,1.0
89,Poison,0.5075125208681135,0.506546014632268,1.0
93,Tesla,0.507177033492823,0.5060465116279069,1.0
3,Rascals,0.5555555555555556,0.5051867219917012,1.0
42,Fire Spirit,0.5137614678899083,0.5054539057002111,1.0
43,Hunter,0.5254237288135594,0.5054063480990583,1.0
50,Goblin Gang,0.5080321285140562,0.5063267233238905,1.0
55,The Log,0.510932944606414,0.5100655960190003,1.0
17,Minion Horde,0.5130890052356021,0.5057122456265619,1.0
25,Hog Rider,0.507361268403171,0.5073319755600815,1.0
10,Executioner,0.5081610446137106,0.5075913007796471,1.0
73,Graveyard,0.5091240875912408,0.5065776930409914,1.0
15,Dark Prince,0.5074906367041199,0.5063700323255371,1.0
67,Giant Skeleton,0.5095057034220533,0.5057866184448463,1.0
