Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
8,Royal Giant,0.7037037037037037,0.5097856477166822,0.2640735902650092
69,Bats,0.5978260869565217,0.5138888888888888,0.29915590586681173
89,Poison,0.6470588235294118,0.5093808630393997,0.3267827920374639
81,Dart Goblin,0.62,0.5104761904761905,0.4192917886888185
29,Minions,0.5822784810126582,0.5112634671890304,0.424465037925725
4,Flying Machine,0.7142857142857143,0.507366482504604,0.44007119247393844
19,Goblin Hut,0.6111111111111112,0.5084586466165414,0.4770866211047763
35,Barbarians,0.6216216216216216,0.5089369708372531,0.4817893673610365
0,Mega Minion,0.5652173913043478,0.5092143549951503,0.6085808799454442
50,Goblin Gang,0.5555555555555556,0.5123203285420944,0.6133880565385302
103,Lightning,0.5625,0.5098039215686274,0.6343013814173151
54,The Log,0.5433526011560693,0.5134843581445523,0.6666116362906198
55,P.E.K.K.A,0.5462962962962963,0.5100806451612904,0.6826278991490675
15,Dark Prince,0.5412371134020618,0.5143487858719646,0.6841600919432383
57,Firecracker,0.5714285714285714,0.5080875356803045,0.6854102588389834
64,Spear Goblins,0.6086956521739131,0.5069637883008357,0.76661329679273
41,Giant,0.5384615384615384,0.5090361445783133,0.7812647805339414
60,Furnace,0.5925925925925926,0.5069897483690587,0.7845531469098037
26,Night Witch,0.5333333333333333,0.5091836734693878,0.7960802263289297
24,Bomber,0.5357142857142857,0.5067049808429118,0.8500121871905933
99,Princess,0.5396825396825397,0.5072324011571842,0.8584272902604018
107,X-Bow,0.5396825396825397,0.5072324011571842,0.8584272902604018
32,Bandit,0.5316455696202531,0.5073457394711067,0.8734905786476155
63,Battle Ram,0.5294117647058824,0.5061963775023832,1.0
93,Tesla,0.5454545454545454,0.5060918462980318,1.0
95,Mortar,0.6666666666666666,0.5050136736554239,1.0
96,Knight,0.5106382978723404,0.5052231718898386,1.0
97,Sparky,0.5151515151515151,0.5058027079303675,1.0
42,Fire Spirit,0.5333333333333333,0.5061611374407583,1.0
102,Goblin Drill,1.0,0.5050045495905369,1.0
104,Elite Barbarians,0.5077720207253886,0.5071664829106945,1.0
105,Zap,0.5168539325842697,0.5114045618247299,1.0
11,Phoenix,0.5112359550561798,0.5075921908893709,1.0
62,Giant Snowball,0.6,0.5050228310502283,1.0
25,Hog Rider,0.5068493150684932,0.5053554040895814,1.0
67,Giant Skeleton,0.5294117647058824,0.5056285178236398,1.0
106,Goblin Giant,0.6363636363636364,0.5059687786960514,1.0
30,Archer Queen,0.5625,0.5055350553505535,1.0
31,Lava Hound,0.6153846153846154,0.5059797608095676,1.0
14,Goblins,0.5147058823529411,0.5058139534883721,1.0
84,Archers,0.5119047619047619,0.5059055118110236,1.0
