Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
92,Bowler,0.6101694915254238,0.5122448979591837,0.35386266098973107
41,Fire Spirit,0.6,0.5122585438335809,0.3776748321592496
33,Wall Breakers,0.5794392523364486,0.512729314863347,0.4099911669007591
50,Elixir Collector,0.6111111111111112,0.5117310179198227,0.4770866211047763
40,Giant,0.5335397316821465,0.5205357142857143,0.5850936333317358
36,Goblin Cage,0.5459770114942529,0.5127962085308057,0.5913064700643756
42,Hunter,0.6206896551724138,0.5116236162361624,0.5963899004237301
47,Earthquake,0.6,0.5116364979682305,0.6307175578163033
0,Mega Minion,0.5380434782608695,0.512630579297246,0.676291814763486
62,Giant Snowball,0.574468085106383,0.5116623472787857,0.6790733409204288
91,Monk,0.625,0.51131971286582,0.7223934721942934
73,Graveyard,0.5507246376811594,0.5117100371747212,0.733046209059732
18,Miner,0.5302491103202847,0.5131578947368421,0.7355382041869492
30,Lava Hound,0.5909090909090909,0.5113322277501382,0.7625543976065162
79,Skeleton Dragons,0.5303867403314917,0.512338648443432,0.8333235068355712
67,Giant Skeleton,0.5218978102189781,0.5126570048309179,0.8642522429239643
63,Battle Ram,0.5226666666666666,0.5134016554986204,0.8837941010600571
48,Ice Wizard,0.5360824742268041,0.5117713004484304,0.8856720039919005
16,Skeletons,0.5283018867924528,0.5116975481938986,0.8906684181263607
105,Zap,0.5211864406779662,0.5139642354832228,0.8963500966643508
14,Goblins,0.5188536953242836,0.5150438779774342,0.9124827087820453
103,Lightning,0.5212765957446809,0.5120699486789584,0.9178084517741718
37,Mother Witch,0.5242718446601942,0.5123021171085257,0.9214500631084733
55,P.E.K.K.A,0.5186170212765957,0.5131086142322098,0.9418302551914742
61,Mini P.E.K.K.A,0.5360433604336043,0.5349611542730299,0.9736685054168971
57,Firecracker,0.5165394402035624,0.5130537974683544,1.0
90,Three Musketeers,0.5161290322580645,0.5110741971207088,1.0
88,Freeze,0.5123456790123457,0.5116323056553811,1.0
106,Goblin Giant,0.51875,0.5118169786349026,1.0
31,Bandit,0.5151515151515151,0.5117335352006056,1.0
