Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
58,Skeleton Army,0.5375478927203066,0.4972243250063083,0.003968416970078255
89,Poison,0.5540386803185438,0.4924924924924925,0.011378087207448317
105,Zap,0.5241824044219254,0.4975783015821763,0.013560181807023881
27,Wizard,0.5154467680608364,0.4913084702907712,0.027668601481419072
18,Miner,0.5585412667946257,0.491063404892661,0.034927845201928515
55,The Log,0.5200467107824056,0.4914020333877243,0.04165359108526996
52,Electro Wizard,0.5128879537085744,0.4894564894564894,0.043556587492546414
104,Elite Barbarians,0.5325670498084292,0.4909397387273493,0.06594205539509128
61,Mini P.E.K.K.A,0.5248807089297887,0.4907928106737236,0.0703792993705249
25,Hog Rider,0.51625,0.4900442477876106,0.07348272549288327
2,Arrows,0.5139087018544936,0.489524055871702,0.07355298898700088
32,Bandit,0.5201342281879194,0.49039780521262,0.08199284426647702
42,Fire Spirit,0.5726141078838174,0.4900437105390966,0.08287995695272043
75,Baby Dragon,0.5238095238095238,0.4904264577893821,0.08960094644819146
82,Musketeer,0.5366528354080221,0.4904718230918169,0.09224165272341947
81,Dart Goblin,0.5275181723779855,0.490232946829625,0.11064909471592094
15,Dark Prince,0.5332409972299169,0.4902180558385979,0.11424772196652257
99,Princess,0.5247422680412371,0.4899644574534811,0.13397512068970158
13,Fireball,0.5086906141367323,0.4877312193280483,0.14072842933206556
12,Valkyrie,0.5053156146179402,0.4861812383736381,0.14174012781763706
66,Ice Spirit,0.5459610027855153,0.4898300088434705,0.15587624228299019
29,Minions,0.5256257449344458,0.4898422192430648,0.15675555189764118
10,Executioner,0.5175,0.4893958868894602,0.17789995560171734
16,Skeletons,0.5487364620938628,0.4896188712350132,0.20210259629629845
22,Ram Rider,0.5303867403314917,0.4896427499249474,0.2023993143471588
50,Goblin Gang,0.5186480186480187,0.4892539780946476,0.24655015931685914
95,Mortar,0.6071428571428571,0.4891221374045801,0.25493667958161936
65,Royal Ghost,0.5165714285714286,0.4890798054031673,0.27149411770928417
106,Goblin Giant,0.627906976744186,0.4890879634041742,0.2775686517270046
28,Cannon,0.5323529411764706,0.489309533150255,0.2828322617649893
24,Bomber,0.5229885057471264,0.4892150988615937,0.2926421632501468
1,Witch,0.5,0.4850262041427501,0.2973830178549569
49,Ice Wizard,0.5352564102564102,0.4893388106416275,0.29779418648572126
63,Battle Ram,0.5119926199261993,0.4886796445196784,0.30259301173158903
71,Goblin Barrel,0.5058548009367682,0.4875396465790666,0.30460878021454557
57,Firecracker,0.5099099099099099,0.4884362401867176,0.32891720080290576
85,Magic Archer,0.5051150895140665,0.4875167186803388,0.33427118233818204
94,Skeleton King,0.547945205479452,0.4891241578440808,0.34882093752422383
35,Barbarians,0.5261707988980716,0.4891379140863069,0.3730121995069344
69,Bats,0.5067340067340067,0.4880188275566966,0.38887936262600475
97,Sparky,0.5203836930455635,0.488981124617057,0.4059226362063928
70,Rage,0.5090689238210399,0.4884128128540529,0.4313786467245181
5,Zappies,0.5595238095238095,0.4889973210868733,0.43988171285153455
60,Furnace,0.5221238938053098,0.4889673433362754,0.44239875916510074
87,Mega Knight,0.5036734693877551,0.4875953173665557,0.4426375743605919
100,Ice Golem,0.5632183908045977,0.4890420135898172,0.4476413418459093
0,Mega Minion,0.5359116022099447,0.4890391115403187,0.46166705638436123
19,Goblin Hut,0.5186170212765957,0.4888779527559055,0.4657887117650169
45,Skeleton Barrel,0.5276381909547738,0.4889232852858663,0.48278122895016806
93,Tesla,0.507959479015919,0.4883697308278313,0.4843043099085138
51,Elixir Collector,0.5462962962962963,0.4889719984656693,0.49594680763017074
26,Night Witch,0.5853658536585366,0.4888994759409242,0.5067400941567146
101,Inferno Dragon,0.5083459787556904,0.4884074111572339,0.5085595286068911
44,Electro Spirit,0.5409836065573771,0.4889571730362972,0.5218288912185998
74,Bomb Tower,0.5625,0.4888443935926773,0.5401879984866125
88,Freeze,0.5025316455696203,0.4878924687051097,0.5799221439330233
96,Knight,0.5052950075642966,0.4882025316455696,0.5822676614048337
78,Tombstone,0.5196078431372549,0.4887727448703058,0.6205312520872458
72,Balloon,0.4993710691823899,0.4876296068165486,0.6882083643520047
73,Graveyard,0.5241935483870968,0.4887629658086823,0.7031661858554885
53,Golden Knight,0.502906976744186,0.4883241758241758,0.7603594960892744
46,Royal Delivery,0.56,0.4887260964703643,0.7775119850607677
84,Archers,0.4960380348652932,0.4876325088339223,0.8218049444573663
40,Cannon Cart,0.5161290322580645,0.4886385335115524,0.8574624419592412
68,Golem,0.5194805194805194,0.4886700449373745,0.8719530617328495
4,Flying Machine,0.5079365079365079,0.4885686839577329,0.8997412986871713
54,Prince,0.4906832298136646,0.4868975439317645,0.9205714745599823
92,Bowler,0.5,0.4884947267497603,1.0
14,Goblins,0.4923076923076923,0.4881276761385753,1.0
38,Mother Witch,0.4919093851132686,0.488021902806297,1.0
47,Electro Giant,0.4965986394557823,0.4884011935701222,1.0
48,Earthquake,0.5,0.488536492166603,1.0
103,Lightning,0.4901574803149606,0.4875349022736338,1.0
