Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
65,Royal Ghost,0.5572687224669604,0.4995022498307649,0.09650555397304257
106,Goblin Giant,0.5697211155378487,0.4991704850687312,0.12826314175568565
78,Tombstone,0.5321691176470589,0.4998570203031169,0.14470474967228955
103,Lightning,0.5297569153394803,0.4998769180274062,0.15166588853454188
58,Skeleton Army,0.5180558709970474,0.5071893085138118,0.15210202356313476
51,Electro Wizard,0.5171001926782274,0.5015176278309597,0.16005526645698803
60,Furnace,0.5326576576576577,0.4996150573361967,0.18367305295884848
92,Bowler,0.5456521739130434,0.499302983231768,0.18678917213158078
61,Mini P.E.K.K.A,0.5142697257974258,0.5034475270101526,0.20356278517811013
104,Elite Barbarians,0.5178507032095204,0.500482583135913,0.20678983719872462
1,Witch,0.5132155018647641,0.5022164948453608,0.22754229454271702
49,Goblin Gang,0.5160349854227405,0.5,0.2726962867238727
71,Goblin Barrel,0.5117911791179118,0.5013491904857086,0.2794096607982407
105,Zap,0.5151754040204967,0.5,0.2859466920099616
55,P.E.K.K.A,0.5139087018544936,0.5000219654702808,0.31012191555128277
53,Prince,0.5132187706543292,0.5000665454061488,0.3159921748589098
41,Fire Spirit,0.5349344978165939,0.4991039069656298,0.3212788448755438
11,Valkyrie,0.5122705506783719,0.5054365309142379,0.336721604408463
75,Baby Dragon,0.5110463704782714,0.5003263707571801,0.343343371632405
83,Barbarian Hut,0.5964912280701754,0.4987063896511172,0.34710980069617803
87,Mega Knight,0.5094886281326959,0.5014466352336048,0.34915274727741297
14,Dark Prince,0.5181347150259067,0.4994218698381235,0.35571324535459325
30,Lava Hound,0.5267175572519084,0.4990216827057461,0.38693495814834755
26,Wizard,0.5083822897263218,0.5010759629868733,0.39729467481491165
0,Mega Minion,0.5184782608695652,0.499127682882298,0.42792408577709085
3,Flying Machine,0.521021021021021,0.4990161037709329,0.44287851754470386
43,Electro Spirit,0.5357142857142857,0.4988729386641357,0.4465827707622051
24,Hog Rider,0.5075757575757576,0.5001240387000744,0.4534080800936543
99,Princess,0.5112331502745882,0.4993209981327449,0.4673368857739012
57,Firecracker,0.5101617586063873,0.4993954050785973,0.4714804213294247
25,Night Witch,0.5200764818355641,0.4988819677367833,0.5362421834699707
98,Inferno Tower,0.5083752093802345,0.499201863755986,0.5433491167861566
2,Rascals,0.5517241379310345,0.4986656200941915,0.543770969080571
70,Rage,0.5095808383233533,0.4990584592208227,0.5563108577653462
102,Goblin Drill,0.5391304347826087,0.4986641521294986,0.5976216617696328
34,Barbarians,0.509447165850245,0.4989642886734609,0.6004371687612318
72,Balloon,0.5059301931548628,0.4990714538379908,0.6208539631298388
69,Bats,0.5050536955148452,0.4989955805544395,0.6509710084353482
67,Giant Skeleton,0.5076513639387891,0.4988779920212766,0.6615673652515368
8,Lumberjack,0.5069402534701267,0.498870765370138,0.6767438270954594
29,Archer Queen,0.5285714285714286,0.4986431745782043,0.719808285664542
90,Three Musketeers,0.5277777777777778,0.4986056011626537,0.7854139681307348
37,Mother Witch,0.5078740157480315,0.4986232491320483,0.8018243930197311
18,Goblin Hut,0.5034965034965035,0.4986373736950232,0.8111236431127067
93,Tesla,0.503001200480192,0.4985983850048115,0.8353164068785358
79,Skeleton Dragons,0.5101351351351351,0.4985952277313917,0.8694104136352268
38,Royal Recruits,0.509375,0.4985938923436447,0.8743615856811855
66,Ice Spirit,0.5040760869565217,0.4985703354677621,0.8757284660147006
88,Freeze,0.5021994134897361,0.4985332396810313,0.8782658257784317
22,Barbarian Barrel,0.5029655990510083,0.4985439249312409,0.8838231768054111
68,Golem,0.5019157088122606,0.4985071013557133,0.9194871614814789
44,Skeleton Barrel,0.5023640661938534,0.4985235225112253,0.9225331066186448
95,Mortar,0.5064935064935064,0.4985396274076413,0.9258644009622246
101,Inferno Dragon,0.4998213647731332,0.4982870695713282,0.9360838990497186
36,Goblin Cage,0.502868068833652,0.4985226002236064,0.9506907631245832
6,Guards,0.5005370569280344,0.4984575418087352,0.9630320815446825
80,Battle Healer,0.5,0.4984771172026423,1.0
23,Bomber,0.4986849026827985,0.4982675568325868,1.0
31,Bandit,0.4988962472406181,0.4983476536682089,1.0
47,Earthquake,0.5,0.4984868136619109,1.0
39,Cannon Cart,0.5,0.4984815618221258,1.0
91,Monk,0.5,0.4984890702876653,1.0
