Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
106,Goblin Giant,0.5663265306122449,0.5115163147792706,0.3110010307882345
0,Mega Minion,0.5594405594405595,0.5108207431604737,0.47688828318637133
78,Tombstone,0.5656565656565656,0.5104857258828305,0.5684059979773339
3,Rascals,0.6206896551724138,0.509985256668007,0.5963899004237301
7,Guards,0.5419847328244275,0.5103954341622503,0.710479949409646
4,Flying Machine,0.55,0.5101214574898786,0.7513595370846129
107,X-Bow,0.5555555555555556,0.50987239758227,0.8328232908127737
42,Fire Spirit,0.5265700483091788,0.5105039132225732,0.8440339378317901
105,Zap,0.5156695156695157,0.5152809727242852,1.0
74,Bomb Tower,0.5357142857142857,0.5098197471078827,1.0
83,Barbarian Hut,0.5384615384615384,0.5095626588203825,1.0
95,Mortar,0.5625,0.5096333957720096,1.0
84,Archers,0.5141065830721003,0.5105285176404964,1.0
21,Fisherman,0.5166666666666667,0.5096904441453567,1.0
36,Mighty Miner,0.5357142857142857,0.5098197471078827,1.0
82,Musketeer,0.5142857142857142,0.5108910891089109,1.0
