Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
28,Minions,0.6621621621621622,0.5132045723295231,0.0949270914106426
76,Heal Spirit,0.6785714285714286,0.5102593883081687,0.2772131780001973
97,Sparky,0.5853658536585366,0.5128617363344051,0.3053572837684243
106,Goblin Giant,0.6341463414634146,0.5105058365758754,0.37197620471617215
57,Firecracker,0.545816733067729,0.5139830508474577,0.5313350358723604
93,Tesla,0.5666666666666667,0.5109083696945657,0.5497754815586602
37,Mother Witch,0.5566037735849056,0.5109780439121756,0.5818775737641091
40,Giant,0.5806451612903226,0.5103962338171832,0.588261650563344
14,Dark Prince,0.5381818181818182,0.5136986301369864,0.6084088187287278
100,Ice Golem,0.6060606060606061,0.5096974398758728,0.6202836751889728
13,Goblins,0.5398230088495575,0.5127882599580713,0.6376229609125597
79,Skeleton Dragons,0.5681818181818182,0.5095442150370082,0.6693616196074865
30,Lava Hound,0.5490196078431373,0.5105619768832204,0.6738918529167737
102,Goblin Drill,0.6428571428571429,0.5090489025798999,0.7035671018979673
71,Goblin Barrel,0.5291666666666667,0.5120202446225222,0.7840082998164835
42,Hunter,0.5666666666666667,0.5091049980627663,0.7961071585895803
72,Balloon,0.5297297297297298,0.5111294311624073,0.8351159060888016
44,Skeleton Barrel,0.5510204081632653,0.509367681498829,0.8397373016726897
4,Flying Machine,0.5373134328358209,0.5094339622641509,0.8626929751543346
103,Lightning,0.52,0.5137236962488564,0.8908147208292316
91,Monk,0.5108695652173914,0.5089321159190154,1.0
98,Inferno Tower,0.5254237288135594,0.5090125391849529,1.0
21,Ram Rider,0.5102040816326531,0.5089534421010744,1.0
16,Minion Horde,0.5344827586206896,0.509204857030944,1.0
46,Electro Giant,0.5157894736842106,0.5135767790262172,1.0
38,Royal Recruits,0.5454545454545454,0.5086906141367323,1.0
50,Elixir Collector,0.5112359550561798,0.509658857377723,1.0
51,Electro Wizard,0.5117845117845118,0.5108038029386344,1.0
36,Goblin Cage,0.5283018867924528,0.5089913995308835,1.0
34,Barbarians,0.5172413793103449,0.5088131609870741,1.0
29,Archer Queen,0.5555555555555556,0.5086772078673352,1.0
27,Cannon,0.5155440414507773,0.5123595505617977,1.0
20,Fisherman,0.5203252032520326,0.5096463022508039,1.0
81,Dart Goblin,0.5136986301369864,0.5095334685598377,1.0
82,Musketeer,0.5176470588235295,0.5091053048297703,1.0
0,Mega Minion,0.5555555555555556,0.5089009287925697,1.0
