Unnamed: 0,Synergy,Win_Rate,Win_Rate_Without_Card,P-Value
61,Mini P.E.K.K.A,0.5536959553695955,0.5120053357047577,0.02723419513038346
36,Goblin Cage,0.5947368421052631,0.4991292232671543,0.07976636712220077
71,Goblin Barrel,0.539612676056338,0.5045871559633027,0.10142356949290507
12,Valkyrie,0.5414560161779576,0.514921598381386,0.10430931562242822
82,Musketeer,0.5361620057859209,0.5029622063329928,0.1469549417918483
106,Goblin Giant,0.625,0.4976109215017065,0.17898923783210507
0,Mega Minion,0.5510204081632653,0.4981536838403376,0.27769480232238253
105,Zap,0.5223463687150838,0.5002058460271717,0.32082148470318705
24,Hog Rider,0.5198675496688742,0.5002116850127011,0.34925182987402537
15,Dark Prince,0.5395189003436426,0.4979613543697926,0.36146265473009964
26,Wizard,0.5167050691244239,0.5014299332697807,0.37743175996866885
58,Skeleton Army,0.5134788189987163,0.4995427526291723,0.45177142019504
55,P.E.K.K.A,0.5229885057471264,0.4979667282809611,0.45751417547467477
53,Prince,0.5203539823008849,0.4978572759455934,0.4751846414643115
87,Mega Knight,0.5143129770992366,0.4983619983619983,0.4845413896308495
9,Lumberjack,0.5278592375366569,0.497585405115364,0.4905113077034625
13,Fireball,0.5116453794139745,0.4983699195826994,0.5098858366434986
75,Baby Dragon,0.5138734739178691,0.4979129397734049,0.5401862609913723
1,Witch,0.5109649122807017,0.4982471516213848,0.5406681605129551
85,Magic Archer,0.5246478873239436,0.4971671388101983,0.5568289481675627
51,Electro Wizard,0.5137614678899083,0.4975817372799381,0.573287239560077
41,Fire Spirit,0.5247933884297521,0.49701230228471,0.5853608594865326
6,Elixir Golem,0.5284090909090909,0.4968728283530229,0.5939370179356365
67,Giant Skeleton,0.5156695156695157,0.4968643612255868,0.6505917839846028
81,Dart Goblin,0.5121412803532008,0.4968059864938857,0.6901224922709392
103,Lightning,0.515527950310559,0.4967914438502673,0.693517834002318
34,Barbarians,0.5137614678899083,0.4966993755575379,0.6957621991742893
22,Ram Rider,0.5175438596491229,0.4966690042075736,0.7079083167876041
52,Golden Knight,0.5172413793103449,0.4966666666666666,0.7103234425854712
19,Goblin Hut,0.5124378109452736,0.496745027124774,0.7243206562424602
48,Ice Wizard,0.5207100591715976,0.4966163456533056,0.744115376868296
2,Arrows,0.4986849026827985,0.4936740262962044,0.7703395071351313
57,Firecracker,0.5059422750424448,0.4963503649635036,0.7707770027107741
54,The Log,0.5039817974971559,0.4961409063922422,0.7747238428479024
72,Balloon,0.5096618357487923,0.4965567234505255,0.7809920022053236
93,Tesla,0.5088967971530249,0.4963723234825694,0.8001937770998697
5,Zappies,0.5306122448979592,0.4963454020057793,0.8399991688268189
50,Elixir Collector,0.5357142857142857,0.49642614023145,0.8500121871905933
102,Goblin Drill,0.5344827586206896,0.4964249233912155,0.8525970260093876
99,Princess,0.5027223230490018,0.4960044601375209,0.8565694093968518
104,Elite Barbarians,0.5024232633279483,0.4959533220402786,0.8645962140293403
74,Bomb Tower,0.5205479452054794,0.4963304318143028,0.8685215578721548
40,Giant,0.5006605019815059,0.4956521739130435,0.8774499846947794
44,Skeleton Barrel,0.5075757575757576,0.4962068965517241,0.9020346492544503
49,Goblin Gang,0.5,0.4958363504706734,0.9441818437081921
46,Electro Giant,0.5,0.4958242556281772,0.9452435056316816
3,Rascals,0.55,0.4962787550744248,1.0
27,Cannon,0.4982817869415807,0.4958340719730544,1.0
25,Night Witch,0.5,0.4960055574852379,1.0
90,Three Musketeers,0.5,0.4961122379986477,1.0
89,Poison,0.5,0.4960481099656357,1.0
39,Cannon Cart,0.5238095238095238,0.4961935374725089,1.0
11,Phoenix,0.5025906735751295,0.4960794563512807,1.0
42,Hunter,0.5,0.4960602946214457,1.0
45,Royal Delivery,0.5333333333333333,0.4961973973297279,1.0
78,Tombstone,0.5,0.4959804264243271,1.0
47,Earthquake,0.5263157894736842,0.4961948249619482,1.0
10,Executioner,0.5,0.4959421312632321,1.0
86,Clone,0.4964028776978417,0.4959433799413085,1.0
